Name,Sequence Name,Type,Minimum,Maximum,Length,Direction,locus_tag,old_locus_tag
WP_010975066.1,NC_003078.1,CDS,<56354,>56900,>547,forward,SM_RS17875,SM_b20153
SM_RS17880,NC_003078.1,gene,56918,57246,329,reverse,SM_RS17880,SM_b20154
WP_003532065.1,NC_003078.1,CDS,56918,57246,329,reverse,SM_RS17880,SM_b20154
SM_RS17885,NC_003078.1,gene,57417,58033,617,forward,SM_RS17885,SM_b20155
WP_010975067.1,NC_003078.1,CDS,57417,58033,617,forward,SM_RS17885,SM_b20155
SM_RS17890,NC_003078.1,gene,<58034,>58410,>377,forward,SM_RS17890,SM_b20156
WP_010975068.1,NC_003078.1,CDS,<58034,>58410,>377,forward,SM_RS17890,SM_b20156
SM_RS17895,NC_003078.1,gene,<58426,>58799,>374,forward,SM_RS17895,SM_b20157
WP_010975069.1,NC_003078.1,CDS,<58426,>58799,>374,forward,SM_RS17895,SM_b20157
SM_RS17900,NC_003078.1,gene,<58808,>59183,>376,forward,SM_RS17900,SM_b20158
WP_015243488.1,NC_003078.1,CDS,<58808,>59183,>376,forward,SM_RS17900,SM_b20158
SM_RS17905,NC_003078.1,gene,<59203,>59496,>294,forward,SM_RS17905,SM_b20159
WP_010975071.1,NC_003078.1,CDS,<59203,>59496,>294,forward,SM_RS17905,SM_b20159
SM_RS17910,NC_003078.1,gene,<59518,>59722,>205,forward,SM_RS17910,SM_b20160
WP_013850145.1,NC_003078.1,CDS,<59518,>59722,>205,forward,SM_RS17910,SM_b20160
SM_RS17925,NC_003078.1,gene,<60027,>60255,>229,forward,SM_RS17925,SM_b20162
WP_003532082.1,NC_003078.1,CDS,<60027,>60255,>229,forward,SM_RS17925,SM_b20162
SM_RS17930,NC_003078.1,gene,60271,60660,390,forward,SM_RS17930,SM_b20163
WP_010975074.1,NC_003078.1,CDS,60271,60660,390,forward,SM_RS17930,SM_b20163
SM_RS17935,NC_003078.1,gene,<60660,>61406,>747,forward,SM_RS17935,SM_b20164
WP_010975075.1,NC_003078.1,CDS,<60660,>61406,>747,forward,SM_RS17935,SM_b20164
SM_RS17940,NC_003078.1,gene,61443,61666,224,forward,SM_RS17940,SM_b20165
WP_010975076.1,NC_003078.1,CDS,61443,61666,224,forward,SM_RS17940,SM_b20165
SM_RS17945,NC_003078.1,gene,<61666,>61782,>117,forward,SM_RS17945,SM_b20166
WP_010975077.1,NC_003078.1,CDS,<61666,>61782,>117,forward,SM_RS17945,SM_b20166
SM_RS17950,NC_003078.1,gene,61808,62078,271,reverse,SM_RS17950,SM_b20167
WP_010975078.1,NC_003078.1,CDS,61808,62078,271,reverse,SM_RS17950,SM_b20167
SM_RS17955,NC_003078.1,gene,<62137,>62488,>352,forward,SM_RS17955,SM_b20168
WP_041170060.1,NC_003078.1,CDS,<62137,>62488,>352,forward,SM_RS17955,SM_b20168
SM_RS17960,NC_003078.1,gene,<62533,>62745,>213,reverse,SM_RS17960,SM_b20169
WP_010975080.1,NC_003078.1,CDS,<62533,>62745,>213,reverse,SM_RS17960,SM_b20169
SM_RS17965,NC_003078.1,gene,<62803,>63177,>375,forward,SM_RS17965,SM_b20170
WP_010975081.1,NC_003078.1,CDS,<62803,>63177,>375,forward,SM_RS17965,SM_b20170
fghA,NC_003078.1,gene,<63182,>63457,>276,forward,SM_RS17970,SM_b20171
WP_013850139.1,NC_003078.1,CDS,<63182,>63457,>276,forward,SM_RS17970,SM_b20171
SM_RS17975,NC_003078.1,gene,<63463,>63598,>136,forward,SM_RS17975,SM_b20172
WP_010975083.1,NC_003078.1,CDS,<63463,>63598,>136,forward,SM_RS17975,SM_b20172
SM_RS17980,NC_003078.1,gene,<63659,>64259,>601,forward,SM_RS17980,SM_b20173
WP_010975084.1,NC_003078.1,CDS,<63659,>64259,>601,forward,SM_RS17980,SM_b20173
SM_RS17985,NC_003078.1,gene,<64287,>64462,>176,forward,SM_RS17985,SM_b20174
WP_010975085.1,NC_003078.1,CDS,<64287,>64462,>176,forward,SM_RS17985,SM_b20174
SM_RS17990,NC_003078.1,gene,64449,64737,289,forward,SM_RS17990,SM_b20175
WP_010975086.1,NC_003078.1,CDS,64449,64737,289,forward,SM_RS17990,SM_b20175
SM_RS17995,NC_003078.1,gene,<64737,>64917,>181,forward,SM_RS17995,SM_b20176
WP_010975087.1,NC_003078.1,CDS,<64737,>64917,>181,forward,SM_RS17995,SM_b20176
SM_RS18000,NC_003078.1,gene,<64977,>65149,>173,reverse,SM_RS18000,SM_b20177
WP_010975088.1,NC_003078.1,CDS,<64977,>65149,>173,reverse,SM_RS18000,SM_b20177
SM_RS18005,NC_003078.1,gene,<65193,>65587,>395,forward,SM_RS18005,SM_b20178
WP_010975089.1,NC_003078.1,CDS,<65193,>65587,>395,forward,SM_RS18005,SM_b20178
SM_RS18010,NC_003078.1,gene,<65589,>65912,>324,forward,SM_RS18010,SM_b20179
WP_010975090.1,NC_003078.1,CDS,<65589,>65912,>324,forward,SM_RS18010,SM_b20179
SM_RS18015,NC_003078.1,gene,<65927,>66073,>147,forward,SM_RS18015,SM_b20180
WP_014527586.1,NC_003078.1,CDS,<65927,>66073,>147,forward,SM_RS18015,SM_b20180
SM_RS18020,NC_003078.1,gene,<66093,>66415,>323,forward,SM_RS18020,SM_b20181
WP_010975092.1,NC_003078.1,CDS,<66093,>66415,>323,forward,SM_RS18020,SM_b20181
SM_RS18025,NC_003078.1,gene,66414,66667,254,forward,SM_RS18025,SM_b20182
WP_017265866.1,NC_003078.1,CDS,66414,66667,254,forward,SM_RS18025,SM_b20182
SM_RS18030,NC_003078.1,gene,<66667,>66873,>207,forward,SM_RS18030,SM_b20183
WP_010975094.1,NC_003078.1,CDS,<66667,>66873,>207,forward,SM_RS18030,SM_b20183
SM_RS18035,NC_003078.1,gene,<66874,>67115,>242,forward,SM_RS18035,SM_b20184
WP_003528736.1,NC_003078.1,CDS,<66874,>67115,>242,forward,SM_RS18035,SM_b20184
SM_RS18040,NC_003078.1,gene,67115,67378,264,forward,SM_RS18040,SM_b20185
WP_003528734.1,NC_003078.1,CDS,67115,67378,264,forward,SM_RS18040,SM_b20185
gfa,NC_003078.1,gene,67419,67608,190,forward,SM_RS18045,SM_b20186
WP_010975095.1,NC_003078.1,CDS,67419,67608,190,forward,SM_RS18045,SM_b20186
SM_RS18050,NC_003078.1,gene,<67713,>67900,>188,reverse,SM_RS18050,SM_b20194
WP_010975096.1,NC_003078.1,CDS,<67713,>67900,>188,reverse,SM_RS18050,SM_b20194
rpe,NC_003078.1,gene,<67903,>68130,>228,reverse,SM_RS18055,SM_b20195
WP_010975097.1,NC_003078.1,CDS,<67903,>68130,>228,reverse,SM_RS18055,SM_b20195
cbbX,NC_003078.1,gene,<68131,>68441,>311,reverse,SM_RS18060,SM_b20196
WP_010975098.1,NC_003078.1,CDS,<68131,>68441,>311,reverse,SM_RS18060,SM_b20196
SM_RS18065,NC_003078.1,gene,68446,68575,130,reverse,SM_RS18065,SM_b20197
WP_010975099.1,NC_003078.1,CDS,68446,68575,130,reverse,SM_RS18065,SM_b20197
SM_RS18070,NC_003078.1,gene,<68590,>69075,>486,reverse,SM_RS18070,SM_b20198
WP_010975100.1,NC_003078.1,CDS,<68590,>69075,>486,reverse,SM_RS18070,SM_b20198
fba,NC_003078.1,gene,<69088,>69446,>359,reverse,SM_RS18075,SM_b20199
WP_010975101.1,NC_003078.1,CDS,<69088,>69446,>359,reverse,SM_RS18075,SM_b20199
tkt,NC_003078.1,gene,69448,70142,695,reverse,SM_RS18080,SM_b20200
WP_010975102.1,NC_003078.1,CDS,69448,70142,695,reverse,SM_RS18080,SM_b20200
SM_RS18085,NC_003078.1,gene,<70147,>70435,>289,reverse,SM_RS18085,SM_b20201
WP_003528721.1,NC_003078.1,CDS,<70147,>70435,>289,reverse,SM_RS18085,SM_b20201
SM_RS18090,NC_003078.1,gene,<70440,>70788,>349,reverse,SM_RS18090,SM_b20202
WP_003528720.1,NC_003078.1,CDS,<70440,>70788,>349,reverse,SM_RS18090,SM_b20202
SM_RS18095,NC_003078.1,gene,<70824,>71136,>313,forward,SM_RS18095,SM_b20203
WP_003528716.1,NC_003078.1,CDS,<70824,>71136,>313,forward,SM_RS18095,SM_b20203
pqqA,NC_003078.1,gene,<71232,>71262,>31,forward,SM_RS18100,SM_b20204
WP_003528714.1,NC_003078.1,CDS,<71232,>71262,>31,forward,SM_RS18100,SM_b20204
pqqB,NC_003078.1,gene,71277,71580,304,forward,SM_RS18105,SM_b20205
WP_010975103.1,NC_003078.1,CDS,71277,71580,304,forward,SM_RS18105,SM_b20205
pqqC,NC_003078.1,gene,<71580,>71835,>256,forward,SM_RS18110,SM_b20206
WP_010975104.1,NC_003078.1,CDS,<71580,>71835,>256,forward,SM_RS18110,SM_b20206
pqqD,NC_003078.1,gene,<71836,>71933,>98,forward,SM_RS18115,SM_b20207
WP_003528708.1,NC_003078.1,CDS,<71836,>71933,>98,forward,SM_RS18115,SM_b20207
pqqE,NC_003078.1,gene,71933,72308,376,forward,SM_RS18120,SM_b20208
WP_003528706.1,NC_003078.1,CDS,71933,72308,376,forward,SM_RS18120,SM_b20208
SM_RS18125,NC_003078.1,gene,<72332,>72410,>79,reverse,SM_RS18125,SM_b20209
WP_010975105.1,NC_003078.1,CDS,<72332,>72410,>79,reverse,SM_RS18125,SM_b20209
SM_RS18130,NC_003078.1,gene,<72430,>72666,>237,reverse,SM_RS18130,SM_b20210
WP_010975106.1,NC_003078.1,CDS,<72430,>72666,>237,reverse,SM_RS18130,SM_b20210
SM_RS18135,NC_003078.1,gene,<72715,>73024,>310,reverse,SM_RS18135,SM_b20211
WP_010975107.1,NC_003078.1,CDS,<72715,>73024,>310,reverse,SM_RS18135,SM_b20211
SM_RS18140,NC_003078.1,gene,73090,73314,225,forward,SM_RS18140,SM_b20212
WP_041170061.1,NC_003078.1,CDS,73090,73314,225,forward,SM_RS18140,SM_b20212
SM_RS18145,NC_003078.1,gene,<73373,>73954,>582,forward,SM_RS18145,SM_b20213
WP_040121148.1,NC_003078.1,CDS,<73373,>73954,>582,forward,SM_RS18145,SM_b20213
SM_RS18150,NC_003078.1,gene,74043,74310,268,forward,SM_RS18150,SM_b20214
WP_010975110.1,NC_003078.1,CDS,74043,74310,268,forward,SM_RS18150,SM_b20214
SM_RS18155,NC_003078.1,gene,<74343,>74657,>315,forward,SM_RS18155,SM_b20215
WP_013850115.1,NC_003078.1,CDS,<74343,>74657,>315,forward,SM_RS18155,SM_b20215
SM_RS18160,NC_003078.1,gene,<74706,>75053,>348,forward,SM_RS18160,SM_b20216
WP_010975112.1,NC_003078.1,CDS,<74706,>75053,>348,forward,SM_RS18160,SM_b20216
SM_RS18165,NC_003078.1,gene,<75102,>75347,>246,forward,SM_RS18165,SM_b20217
WP_017265862.1,NC_003078.1,CDS,<75102,>75347,>246,forward,SM_RS18165,SM_b20217
SM_RS18170,NC_003078.1,gene,<75406,>75859,>454,reverse,SM_RS18170,SM_b20218
WP_010975113.1,NC_003078.1,CDS,<75406,>75859,>454,reverse,SM_RS18170,SM_b20218
SM_RS18175,NC_003078.1,gene,75860,76105,246,reverse,SM_RS18175,SM_b20219
WP_010975114.1,NC_003078.1,CDS,75860,76105,246,reverse,SM_RS18175,SM_b20219
CDS,NC_003078.1,CDS,<76137,76580,>444,reverse,SM_RS18180,SM_b20221
SM_RS18180,NC_003078.1,pseudogene,<76137,76580,>444,reverse,SM_RS18180,SM_b20221
SM_RS18185,NC_003078.1,gene,76584,76717,134,reverse,SM_RS18185,SM_b20222
WP_003528667.1,NC_003078.1,CDS,76584,76717,134,reverse,SM_RS18185,SM_b20222
SM_RS18200,NC_003078.1,gene,<77220,>77447,>228,reverse,SM_RS18200,SM_b20225
WP_010975119.1,NC_003078.1,CDS,<77220,>77447,>228,reverse,SM_RS18200,SM_b20225
SM_RS31360,NC_003078.1,gene,<77504,>77560,>57,forward,SM_RS31360,SM_b20226
WP_010975120.1,NC_003078.1,CDS,<77504,>77560,>57,forward,SM_RS31360,SM_b20226
SM_RS18205,NC_003078.1,gene,<77614,>77805,>192,forward,SM_RS18205,SM_b20227
WP_010975121.1,NC_003078.1,CDS,<77614,>77805,>192,forward,SM_RS18205,SM_b20227
SM_RS18210,NC_003078.1,gene,77804,77943,140,forward,SM_RS18210,SM_b20228
WP_003528659.1,NC_003078.1,CDS,77804,77943,140,forward,SM_RS18210,SM_b20228
SM_RS18215,NC_003078.1,gene,<77943,>78266,>324,forward,SM_RS18215,SM_b20229
WP_010975122.1,NC_003078.1,CDS,<77943,>78266,>324,forward,SM_RS18215,SM_b20229
SM_RS18220,NC_003078.1,gene,<78345,>78678,>334,forward,SM_RS18220,SM_b20230
WP_010975123.1,NC_003078.1,CDS,<78345,>78678,>334,forward,SM_RS18220,SM_b20230
SM_RS18225,NC_003078.1,gene,<78700,>79150,>451,forward,SM_RS18225,SM_b20231
WP_010975124.1,NC_003078.1,CDS,<78700,>79150,>451,forward,SM_RS18225,SM_b20231
SM_RS18230,NC_003078.1,gene,<79171,>79484,>314,forward,SM_RS18230,SM_b20232
WP_010975125.1,NC_003078.1,CDS,<79171,>79484,>314,forward,SM_RS18230,SM_b20232
SM_RS18235,NC_003078.1,gene,<79482,>79763,>282,forward,SM_RS18235,SM_b20233
WP_010975126.1,NC_003078.1,CDS,<79482,>79763,>282,forward,SM_RS18235,SM_b20233
SM_RS18240,NC_003078.1,gene,<79775,>80172,>398,forward,SM_RS18240,SM_b20234
WP_010975127.1,NC_003078.1,CDS,<79775,>80172,>398,forward,SM_RS18240,SM_b20234
ugpC,NC_003078.1,gene,80174,80537,364,forward,SM_RS18245,SM_b20235
WP_010975128.1,NC_003078.1,CDS,80174,80537,364,forward,SM_RS18245,SM_b20235
SM_RS18250,NC_003078.1,gene,<80578,>80691,>114,forward,SM_RS18250,SM_b20236
WP_010975129.1,NC_003078.1,CDS,<80578,>80691,>114,forward,SM_RS18250,SM_b20236
SM_RS18260,NC_003078.1,gene,<80802,>81065,>264,reverse,SM_RS18260,SM_b20238
WP_010975130.1,NC_003078.1,CDS,<80802,>81065,>264,reverse,SM_RS18260,SM_b20238
SM_RS18265,NC_003078.1,gene,<81068,>81413,>346,reverse,SM_RS18265,SM_b20239
WP_010975131.1,NC_003078.1,CDS,<81068,>81413,>346,reverse,SM_RS18265,SM_b20239
SM_RS18270,NC_003078.1,gene,<81421,>81792,>372,reverse,SM_RS18270,SM_b20240
WP_010975132.1,NC_003078.1,CDS,<81421,>81792,>372,reverse,SM_RS18270,SM_b20240
SM_RS18275,NC_003078.1,gene,<81793,>82153,>361,reverse,SM_RS18275,SM_b20241
WP_010975133.1,NC_003078.1,CDS,<81793,>82153,>361,reverse,SM_RS18275,SM_b20241
SM_RS18280,NC_003078.1,gene,82153,82529,377,reverse,SM_RS18280,SM_b20242
WP_010975134.1,NC_003078.1,CDS,82153,82529,377,reverse,SM_RS18280,SM_b20242
SM_RS18285,NC_003078.1,gene,<82532,>82914,>383,reverse,SM_RS18285,SM_b20243
WP_010975135.1,NC_003078.1,CDS,<82532,>82914,>383,reverse,SM_RS18285,SM_b20243
SM_RS18290,NC_003078.1,gene,82914,83287,374,reverse,SM_RS18290,SM_b20244
WP_010975136.1,NC_003078.1,CDS,82914,83287,374,reverse,SM_RS18290,SM_b20244
SM_RS18295,NC_003078.1,gene,<83287,>83654,>368,reverse,SM_RS18295,SM_b20245
WP_010975137.1,NC_003078.1,CDS,<83287,>83654,>368,reverse,SM_RS18295,SM_b20245
SM_RS18305,NC_003078.1,gene,<83767,>84096,>330,forward,SM_RS18305,SM_b20246
WP_010975138.1,NC_003078.1,CDS,<83767,>84096,>330,forward,SM_RS18305,SM_b20246
SM_RS18310,NC_003078.1,gene,84095,84436,342,forward,SM_RS18310,SM_b20247
WP_015456580.1,NC_003078.1,CDS,84095,84436,342,forward,SM_RS18310,SM_b20247
SM_RS18315,NC_003078.1,gene,<84447,>85028,>582,reverse,SM_RS18315,SM_b20248
WP_010975140.1,NC_003078.1,CDS,<84447,>85028,>582,reverse,SM_RS18315,SM_b20248
SM_RS18320,NC_003078.1,gene,85080,85447,368,forward,SM_RS18320,SM_b20249
WP_010975141.1,NC_003078.1,CDS,85080,85447,368,forward,SM_RS18320,SM_b20249
SM_RS18325,NC_003078.1,gene,<85447,>85645,>199,forward,SM_RS18325,SM_b20250
WP_010975142.1,NC_003078.1,CDS,<85447,>85645,>199,forward,SM_RS18325,SM_b20250
SM_RS18330,NC_003078.1,gene,<85671,>85990,>320,forward,SM_RS18330,SM_b20251
WP_010975143.1,NC_003078.1,CDS,<85671,>85990,>320,forward,SM_RS18330,SM_b20251
SM_RS18335,NC_003078.1,gene,85962,86436,475,reverse,SM_RS18335,SM_b20252
WP_013850092.1,NC_003078.1,CDS,85962,86436,475,reverse,SM_RS18335,SM_b20252
SM_RS18340,NC_003078.1,gene,<86433,>86786,>354,reverse,SM_RS18340,SM_b20253
WP_013850091.1,NC_003078.1,CDS,<86433,>86786,>354,reverse,SM_RS18340,SM_b20253
SM_RS18345,NC_003078.1,gene,<86804,>86894,>91,reverse,SM_RS18345,SM_b20254
WP_010975146.1,NC_003078.1,CDS,<86804,>86894,>91,reverse,SM_RS18345,SM_b20254
SM_RS18350,NC_003078.1,gene,<86921,>87103,>183,reverse,SM_RS18350,SM_b20255
WP_010975147.1,NC_003078.1,CDS,<86921,>87103,>183,reverse,SM_RS18350,SM_b20255
SM_RS18355,NC_003078.1,gene,87148,87297,150,reverse,SM_RS18355,SM_b20256
WP_010975148.1,NC_003078.1,CDS,87148,87297,150,reverse,SM_RS18355,SM_b20256
SM_RS18360,NC_003078.1,gene,<87359,>87710,>352,forward,SM_RS18360,SM_b20257
WP_010975149.1,NC_003078.1,CDS,<87359,>87710,>352,forward,SM_RS18360,SM_b20257
SM_RS18365,NC_003078.1,gene,<87747,>87982,>236,forward,SM_RS18365,SM_b20258
WP_003528604.1,NC_003078.1,CDS,<87747,>87982,>236,forward,SM_RS18365,SM_b20258
SM_RS18370,NC_003078.1,gene,<88024,>88343,>320,forward,SM_RS18370,SM_b20259
WP_010975150.1,NC_003078.1,CDS,<88024,>88343,>320,forward,SM_RS18370,SM_b20259
SM_RS18375,NC_003078.1,gene,88360,88490,131,reverse,SM_RS18375,SM_b20260
WP_010975151.1,NC_003078.1,CDS,88360,88490,131,reverse,SM_RS18375,SM_b20260
SM_RS18380,NC_003078.1,gene,88512,88857,346,reverse,SM_RS18380,SM_b20261
WP_010975152.1,NC_003078.1,CDS,88512,88857,346,reverse,SM_RS18380,SM_b20261
SM_RS18385,NC_003078.1,gene,<88939,>89443,>505,forward,SM_RS18385,SM_b20262
WP_010975153.1,NC_003078.1,CDS,<88939,>89443,>505,forward,SM_RS18385,SM_b20262
SM_RS18390,NC_003078.1,gene,<89507,>89774,>268,forward,SM_RS18390,SM_b20263
WP_010975154.1,NC_003078.1,CDS,<89507,>89774,>268,forward,SM_RS18390,SM_b20263
SM_RS18395,NC_003078.1,gene,<89798,>90018,>221,forward,SM_RS18395,SM_b20264
WP_010975155.1,NC_003078.1,CDS,<89798,>90018,>221,forward,SM_RS18395,SM_b20264
SM_RS18400,NC_003078.1,gene,<90024,>90240,>217,forward,SM_RS18400,SM_b20265
WP_003528591.1,NC_003078.1,CDS,<90024,>90240,>217,forward,SM_RS18400,SM_b20265
SM_RS18405,NC_003078.1,gene,90239,90479,241,forward,SM_RS18405,SM_b20266
WP_010975156.1,NC_003078.1,CDS,90239,90479,241,forward,SM_RS18405,SM_b20266
SM_RS18410,NC_003078.1,gene,90480,90893,414,forward,SM_RS18410,SM_b20267
WP_010975157.1,NC_003078.1,CDS,90480,90893,414,forward,SM_RS18410,SM_b20267
SM_RS18415,NC_003078.1,gene,<90899,>91231,>333,forward,SM_RS18415,SM_b20268
WP_010975158.1,NC_003078.1,CDS,<90899,>91231,>333,forward,SM_RS18415,SM_b20268
SM_RS18420,NC_003078.1,gene,<91232,>91794,>563,forward,SM_RS18420,SM_b20269
WP_010975159.1,NC_003078.1,CDS,<91232,>91794,>563,forward,SM_RS18420,SM_b20269
SM_RS18425,NC_003078.1,gene,91812,92154,343,forward,SM_RS18425,SM_b20270
WP_010975160.1,NC_003078.1,CDS,91812,92154,343,forward,SM_RS18425,SM_b20270
SM_RS18430,NC_003078.1,gene,<92183,>92325,>143,forward,SM_RS18430,SM_b20271
WP_010975161.1,NC_003078.1,CDS,<92183,>92325,>143,forward,SM_RS18430,SM_b20271
SM_RS18435,NC_003078.1,gene,92460,92862,403,forward,SM_RS18435,SM_b20272
WP_010975162.1,NC_003078.1,CDS,92460,92862,403,forward,SM_RS18435,SM_b20272
SM_RS18440,NC_003078.1,gene,92887,92948,62,reverse,SM_RS18440,SM_b20273
WP_003525670.1,NC_003078.1,CDS,92887,92948,62,reverse,SM_RS18440,SM_b20273
SM_RS18445,NC_003078.1,gene,93034,93095,62,reverse,SM_RS18445,SM_b20274
WP_003525673.1,NC_003078.1,CDS,93034,93095,62,reverse,SM_RS18445,SM_b20274
SM_RS18450,NC_003078.1,gene,93155,93441,287,reverse,SM_RS18450,SM_b20275
WP_010975163.1,NC_003078.1,CDS,93155,93441,287,reverse,SM_RS18450,SM_b20275
SM_RS18455,NC_003078.1,gene,<93473,>93768,>296,forward,SM_RS18455,SM_b20276
WP_010975164.1,NC_003078.1,CDS,<93473,>93768,>296,forward,SM_RS18455,SM_b20276
SM_RS18460,NC_003078.1,gene,93768,94215,448,forward,SM_RS18460,SM_b20277
WP_010975165.1,NC_003078.1,CDS,93768,94215,448,forward,SM_RS18460,SM_b20277
SM_RS18465,NC_003078.1,gene,<94319,>94510,>192,reverse,SM_RS18465,SM_b20278
WP_010975166.1,NC_003078.1,CDS,<94319,>94510,>192,reverse,SM_RS18465,SM_b20278
SM_RS18470,NC_003078.1,gene,94512,94679,168,reverse,SM_RS18470,SM_b20279
WP_010975167.1,NC_003078.1,CDS,94512,94679,168,reverse,SM_RS18470,SM_b20279
SM_RS18475,NC_003078.1,gene,<94691,>95178,>488,reverse,SM_RS18475,SM_b20280
WP_010975168.1,NC_003078.1,CDS,<94691,>95178,>488,reverse,SM_RS18475,SM_b20280
SM_RS18480,NC_003078.1,gene,<95207,>95562,>356,reverse,SM_RS18480,SM_b20281
WP_010975169.1,NC_003078.1,CDS,<95207,>95562,>356,reverse,SM_RS18480,SM_b20281
SM_RS18485,NC_003078.1,gene,<95565,>95827,>263,reverse,SM_RS18485,SM_b20282
WP_010975170.1,NC_003078.1,CDS,<95565,>95827,>263,reverse,SM_RS18485,SM_b20282
SM_RS18490,NC_003078.1,gene,<95832,>96158,>327,reverse,SM_RS18490,SM_b20283
WP_010975171.1,NC_003078.1,CDS,<95832,>96158,>327,reverse,SM_RS18490,SM_b20283
SM_RS18495,NC_003078.1,gene,<96188,>96553,>366,reverse,SM_RS18495,SM_b20284
WP_010975172.1,NC_003078.1,CDS,<96188,>96553,>366,reverse,SM_RS18495,SM_b20284
SM_RS18500,NC_003078.1,gene,96581,96906,326,reverse,SM_RS18500,SM_b20285
WP_010975173.1,NC_003078.1,CDS,96581,96906,326,reverse,SM_RS18500,SM_b20285
SM_RS18505,NC_003078.1,gene,<96975,>97333,>359,forward,SM_RS18505,SM_b20286
WP_010975174.1,NC_003078.1,CDS,<96975,>97333,>359,forward,SM_RS18505,SM_b20286
SM_RS18510,NC_003078.1,gene,<97341,>97575,>235,reverse,SM_RS18510,SM_b20287
WP_010975175.1,NC_003078.1,CDS,<97341,>97575,>235,reverse,SM_RS18510,SM_b20287
SM_RS18515,NC_003078.1,gene,97575,98041,467,reverse,SM_RS18515,SM_b20288
WP_010975176.1,NC_003078.1,CDS,97575,98041,467,reverse,SM_RS18515,SM_b20288
SM_RS18520,NC_003078.1,gene,<98079,>98527,>449,reverse,SM_RS18520,SM_b20289
WP_010975177.1,NC_003078.1,CDS,<98079,>98527,>449,reverse,SM_RS18520,SM_b20289
SM_RS18525,NC_003078.1,gene,<98579,>98909,>331,forward,SM_RS18525,SM_b20290
WP_010975178.1,NC_003078.1,CDS,<98579,>98909,>331,forward,SM_RS18525,SM_b20290
SM_RS18530,NC_003078.1,gene,98913,99750,838,reverse,SM_RS18530,SM_b20291
WP_014530788.1,NC_003078.1,CDS,98913,99750,838,reverse,SM_RS18530,SM_b20291
SM_RS18535,NC_003078.1,gene,<99804,>100130,>327,reverse,SM_RS18535,SM_b20292
WP_010975180.1,NC_003078.1,CDS,<99804,>100130,>327,reverse,SM_RS18535,SM_b20292
SM_RS18540,NC_003078.1,gene,100235,100354,120,forward,SM_RS18540,SM_b20293
WP_003525701.1,NC_003078.1,CDS,100235,100354,120,forward,SM_RS18540,SM_b20293
SM_RS18545,NC_003078.1,gene,<100399,>100631,>233,forward,SM_RS18545,SM_b20294
WP_010975181.1,NC_003078.1,CDS,<100399,>100631,>233,forward,SM_RS18545,SM_b20294
SM_RS18550,NC_003078.1,gene,100642,100965,324,forward,SM_RS18550,SM_b20295
WP_010975182.1,NC_003078.1,CDS,100642,100965,324,forward,SM_RS18550,SM_b20295
SM_RS18555,NC_003078.1,gene,<100985,>101156,>172,forward,SM_RS18555,SM_b20296
WP_010975183.1,NC_003078.1,CDS,<100985,>101156,>172,forward,SM_RS18555,SM_b20296
SM_RS18560,NC_003078.1,gene,<101158,>101583,>426,forward,SM_RS18560,SM_b20297
WP_010975184.1,NC_003078.1,CDS,<101158,>101583,>426,forward,SM_RS18560,SM_b20297
SM_RS18565,NC_003078.1,gene,101583,101894,312,forward,SM_RS18565,SM_b20298
WP_010975185.1,NC_003078.1,CDS,101583,101894,312,forward,SM_RS18565,SM_b20298
SM_RS18570,NC_003078.1,gene,<101900,>102198,>299,forward,SM_RS18570,SM_b20299
WP_010975186.1,NC_003078.1,CDS,<101900,>102198,>299,forward,SM_RS18570,SM_b20299
SM_RS18575,NC_003078.1,gene,<102312,>102948,>637,forward,SM_RS18575,SM_b20300
WP_010975187.1,NC_003078.1,CDS,<102312,>102948,>637,forward,SM_RS18575,SM_b20300
SM_RS18580,NC_003078.1,gene,102948,103325,378,reverse,SM_RS18580,SM_b20301
WP_027989172.1,NC_003078.1,CDS,102948,103325,378,reverse,SM_RS18580,SM_b20301
SM_RS31365,NC_003078.1,gene,103374,103427,54,reverse,SM_RS31365,SM_b20302
WP_010975189.1,NC_003078.1,CDS,103374,103427,54,reverse,SM_RS31365,SM_b20302
SM_RS18585,NC_003078.1,gene,<103494,>103568,>75,forward,SM_RS18585,SM_b20303
WP_010975190.1,NC_003078.1,CDS,<103494,>103568,>75,forward,SM_RS18585,SM_b20303
dhaL,NC_003078.1,gene,<103935,>104148,>214,reverse,SM_RS18595,SM_b20307
WP_015008607.1,NC_003078.1,CDS,<103935,>104148,>214,reverse,SM_RS18595,SM_b20307
SM_RS18600,NC_003078.1,gene,<104177,>104871,>695,reverse,SM_RS18600,SM_b20312
WP_010975194.1,NC_003078.1,CDS,<104177,>104871,>695,reverse,SM_RS18600,SM_b20312
dhaL,NC_003078.1,gene,104910,105123,214,reverse,SM_RS18605,SM_b20313
WP_015008606.1,NC_003078.1,CDS,104910,105123,214,reverse,SM_RS18605,SM_b20313
SM_RS18610,NC_003078.1,gene,<105128,>105457,>330,reverse,SM_RS18610,SM_b20314
WP_010975196.1,NC_003078.1,CDS,<105128,>105457,>330,reverse,SM_RS18610,SM_b20314
SM_RS18615,NC_003078.1,gene,<105589,>105916,>328,forward,SM_RS18615,SM_b20315
WP_010975197.1,NC_003078.1,CDS,<105589,>105916,>328,forward,SM_RS18615,SM_b20315
SM_RS18620,NC_003078.1,gene,<105944,>106276,>333,forward,SM_RS18620,SM_b20316
